Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	stationaryDist[1]	stationaryDist[2]	tree_length
5004	-50.58568	-92.85857	42.27289	0.00257253	0.0296321	0.00669703	0.00780617	0.0132958	0.000664852	0.0184398	0.00186436	0.00675067	0.0396786	0.0114944	0.00411481	0.0344596	0.0326518	0.0027344	0.0037025	0.00105019	0.011071	0.00134138	0.00245024	0.0196518	0.0158537	0.0149525	0.00924069	0.0197026	0.01187	0.0202532	0.0399309	0.000741386	0.0171192	0.00691494	0.00540036	0.000506468	0.00292007	0.012465	0.6024671	1.397533	0.805952	0.900133	0.967708	1.03337	1.11095	1.24077	0.1559884	2.319683	0.00598271	0.0689127	0.0155747	0.0181541	0.0309208	0.00154618	0.0428838	0.00433577	0.0156994	0.092277	0.0267316	0.00956943	0.0801396	0.0759353	0.00635914	0.00861057	0.00244232	0.0257467	0.00311952	0.00569829	0.0457024	0.0368695	0.0347737	0.0214902	0.0458205	0.0276049	0.0471009	0.0928636	0.00172417	0.0398126	0.0160814	0.0125591	0.00117785	0.00679094	0.0289886	0.698766	0.301234	0.429995
5040	-65.13692	-106.405	41.2681	0.00561021	0.0449347	0.00590328	0.00795864	0.00259233	0.00287934	0.00709232	0.0135271	0.000238886	0.00142763	0.0140771	0.00292466	0.00106616	0.0297061	0.00309033	0.00108562	0.0278475	0.00796698	0.0212583	0.0353066	0.0248505	0.0161945	0.00408921	0.00579069	0.00584084	0.0378336	0.00159272	0.00498351	0.0129134	0.00728895	0.00781333	0.0307069	0.0274333	0.00631377	0.0124783	0.538922	1.461078	0.260476	0.518882	0.814904	1.22714	1.92722	3.83912	0.9727032	2.711112	0.0126751	0.10152	0.0133372	0.0179808	0.00585682	0.00650526	0.0160236	0.0305616	0.000539713	0.00322543	0.0318042	0.00660764	0.00240876	0.0671146	0.00698195	0.00245272	0.0629155	0.0179997	0.0480287	0.0797677	0.0561444	0.036588	0.00923871	0.0130828	0.0131961	0.0854769	0.0035984	0.0112592	0.0291752	0.0164678	0.0176526	0.0693758	0.0619798	0.0142646	0.0281922	0.730539	0.269461	0.4426174
5076	-58.01762	-100.9783	42.96068	0.0147621	0.00500513	0.00213823	0.0020792	0.0288963	0.000914805	0.00192954	0.00355986	0.00465278	0.00726956	0.0113799	0.0012377	0.00779039	0.0464455	0.00391252	0.0102322	0.000872704	0.00315843	0.00311722	0.0018961	0.00720921	0.0311339	0.0134794	0.0107073	0.00241333	0.029432	0.0201112	0.0112036	0.0120338	0.00309186	0.00324173	0.0397526	0.0125832	0.00351233	0.011097	1.269689	0.7303111	0.294377	0.550787	0.830217	1.2045	1.81559	3.397	0.8842354	0.575189	0.0396562	0.0134455	0.00574402	0.00558545	0.0776254	0.00245748	0.00518342	0.00956303	0.012499	0.0195286	0.0305704	0.00332488	0.0209277	0.124769	0.0105104	0.0274872	0.00234439	0.00848463	0.00837393	0.0050936	0.0193665	0.0836366	0.0362103	0.0287635	0.00648304	0.0790646	0.0540256	0.0300968	0.0323271	0.0083058	0.00870841	0.106789	0.0338028	0.00943534	0.0298104	0.365156	0.634844	0.3722527
5112	-51.74957	-95.40316	43.65359	0.00820781	0.0181902	0.00795722	0.000382148	0.0240673	0.0114389	0.00289051	0.020091	0.015305	0.0124085	0.00542822	0.00753677	0.00942558	0.0577717	0.0213704	0.0255318	0.00316105	0.00770238	0.00970296	0.00372304	0.0294973	0.029264	0.00766588	0.0163439	0.00360785	0.0187651	0.0324642	0.00162391	0.00666575	0.0102757	0.0151757	0.131335	0.0151528	0.0106713	0.00566691	1.174186	0.8258137	0.955873	0.97823	0.993157	1.00689	1.02225	1.04616	0.03263217	0.7033073	0.0135338	0.0299937	0.0131206	0.000630122	0.0396844	0.0188615	0.00476614	0.033128	0.0252363	0.0204603	0.00895056	0.0124273	0.0155418	0.0952594	0.0352375	0.0420991	0.00521224	0.0127004	0.0159992	0.00613889	0.0486379	0.0482533	0.0126402	0.0269493	0.00594896	0.0309416	0.0535299	0.00267766	0.0109911	0.0169435	0.0250232	0.216557	0.0249853	0.0175959	0.00934412	0.412907	0.587093	0.6064674
5148	-50.60697	-93.7911	43.18413	0.00327812	0.0396323	0.00592186	9.06227e-05	0.0219833	0.00363809	0.000965977	0.0037802	0.00848863	0.0209721	0.00100408	0.0174875	0.000526157	0.102778	0.0034306	0.0250732	0.0419024	0.00376144	0.00430018	0.00132915	0.0164351	0.0548427	0.0135415	0.0101735	0.00408276	0.0230438	0.024667	0.00148912	0.00440712	0.0131276	0.0017909	0.0215592	0.00736345	0.00478841	0.00915353	1.103601	0.8963988	0.585374	0.770152	0.921752	1.08489	1.29844	1.70831	0.3872064	0.8122488	0.00629428	0.0760974	0.0113705	0.000174003	0.0422098	0.00698546	0.00185476	0.00725832	0.0162989	0.0402682	0.00192793	0.0335776	0.00101027	0.197343	0.00658705	0.0481427	0.0804562	0.0072223	0.00825672	0.00255208	0.0315567	0.105303	0.0260008	0.0195341	0.00783925	0.0442461	0.0473629	0.00285925	0.00846206	0.0252061	0.00343868	0.0413955	0.0141385	0.00919415	0.0175756	0.448199	0.551801	0.5208098
5184	-49.38977	-93.8874	44.49763	0.0048302	0.019051	0.00349573	0.0124488	0.039426	0.00214064	0.0101899	0.0147762	0.00650802	0.0347151	0.0116045	0.0103201	0.0660565	0.0314982	0.000902644	0.00185148	0.0137568	0.00203028	0.0045107	0.000722706	0.00759947	0.023793	0.015506	0.038385	0.0160287	0.0131934	0.00526088	0.00885538	0.0173441	0.00732688	0.0295072	0.0165665	0.012803	0.0222643	0.00704225	1.731028	0.2689723	0.661731	0.817609	0.939109	1.06484	1.22308	1.51119	0.2985526	0.155383	0.00907402	0.0357893	0.00656708	0.0233863	0.0740656	0.0040214	0.0191427	0.0277585	0.012226	0.0652157	0.0218002	0.0193873	0.124094	0.0591725	0.00169571	0.00347818	0.0258435	0.00381408	0.00847379	0.00135768	0.0142764	0.0446976	0.0291296	0.0721101	0.0301115	0.024785	0.00988308	0.0166357	0.0325825	0.0137643	0.0554322	0.0311218	0.0240518	0.0418257	0.0132296	0.134486	0.865514	0.5323116
5220	-51.47949	-93.74117	42.26168	0.0186477	0.0150609	0.00256382	0.0116393	0.0250619	0.00473729	0.00688594	0.0135128	0.014294	0.00696449	0.00169038	0.00223954	0.00638513	0.0277537	0.00172421	0.000490468	0.0174952	0.0198514	0.0231976	0.00716096	0.0390228	0.0382196	0.010405	0.0299545	0.00857678	0.0152441	0.00888569	0.00960129	0.0224997	0.166746	0.0586033	0.0151342	0.0201252	0.01258	0.0350301	0.6284291	1.371571	0.782662	0.887352	0.963401	1.03799	1.12695	1.27769	0.1771911	2.182539	0.0259722	0.0209766	0.00357086	0.0162111	0.0349058	0.00659804	0.00959064	0.0188205	0.0199085	0.00970005	0.00235433	0.00311921	0.00889312	0.038655	0.00240146	0.000683117	0.024367	0.0276488	0.0323093	0.0099737	0.0543504	0.0532318	0.0144919	0.0417202	0.0119456	0.0212318	0.0123759	0.0133725	0.0313373	0.232242	0.0816219	0.0210787	0.0280301	0.0175213	0.0487895	0.685785	0.314215	0.7179851
5256	-51.19268	-94.31873	43.12605	0.00921278	0.0186149	0.0376534	0.00161933	0.0255287	0.0182663	0.0453869	0.0338137	0.00756149	0.01318	0.00863717	0.00696069	0.00174086	0.0482909	0.00618022	0.0109752	0.000848523	0.0105125	0.00815586	0.0107735	0.0476195	0.0579939	0.0161995	0.0163071	0.00319299	0.0308813	0.0120229	0.0176946	0.00772673	0.023273	0.0202032	0.118883	0.0447261	0.0343754	0.000707839	1.232287	0.767713	0.450512	0.677816	0.885748	1.12899	1.47533	2.2197	0.5765539	0.6229986	0.0118764	0.0239969	0.04854	0.00208753	0.0329098	0.0235475	0.0585094	0.0435901	0.00974771	0.0169907	0.0111344	0.0089732	0.00224418	0.0622531	0.00796708	0.0141485	0.00109385	0.0135519	0.0105139	0.0138884	0.0613875	0.0747614	0.0208832	0.0210219	0.00411617	0.0398099	0.0154991	0.0228106	0.00996073	0.0300018	0.0260445	0.153255	0.0576575	0.0443142	0.000912493	0.383857	0.616143	0.7757197
5292	-56.73506	-100.6614	43.92629	0.0101545	0.0306538	0.00284405	0.00108014	0.0158658	0.00280598	0.0103704	0.00210676	0.00967264	0.0233048	0.00210937	0.0166432	0.00673084	0.0276567	0.00941957	0.00189558	0.00667705	0.0300629	0.0107852	0.00598968	0.0325402	0.00654866	0.0216535	0.0231328	0.00216982	0.000766786	0.0278341	0.0348634	0.00047123	0.0225286	0.0669307	0.0299338	0.00511891	0.0530714	0.0210956	1.388719	0.6112815	0.791151	0.892033	0.964983	1.03629	1.12104	1.26398	0.1693909	0.4401767	0.017645	0.0532656	0.00494199	0.00187691	0.0275692	0.00487582	0.0180201	0.00366083	0.0168077	0.0404958	0.00366537	0.0289201	0.0116959	0.0480577	0.016368	0.00329386	0.0116024	0.0522389	0.0187409	0.010408	0.0565437	0.0113793	0.0376264	0.0401968	0.0037704	0.00133241	0.0483661	0.0605805	0.000818836	0.039147	0.116302	0.0520147	0.00889491	0.0922198	0.0366568	0.305641	0.694359	0.5754883
5328	-51.29538	-94.51363	43.21825	0.00290343	0.00783261	0.000457922	0.0071945	0.0047426	0.00133821	0.0101123	0.000232864	0.00231764	0.00709469	5.25762e-05	0.00637657	0.0104909	0.019372	0.0022165	0.00866491	0.000709579	0.00567952	0.00416407	0.00332875	0.00568164	0.000943421	0.0218273	0.00800287	0.0109831	0.00267028	0.00524231	0.00266126	0.00318761	0.0079278	0.000454457	0.0480414	0.00370616	0.0365883	0.00183275	1.599609	0.4003915	0.20902	0.466073	0.788068	1.26893	2.14559	4.78422	1.131837	0.2503059	0.010955	0.0295533	0.00172779	0.0271457	0.0178944	0.00504921	0.038155	0.000878623	0.00874473	0.0267691	0.000198376	0.0240595	0.0395834	0.0730929	0.0083631	0.0326937	0.00267732	0.0214295	0.0157115	0.0125598	0.0214375	0.00355964	0.0823571	0.0301958	0.0414406	0.0100753	0.0197798	0.0100412	0.0120272	0.0299125	0.00171472	0.181266	0.0139838	0.138052	0.00691516	0.200196	0.799804	0.2650329
5364	-51.92673	-94.84621	42.91948	0.00404413	0.036073	0.0463307	0.00437192	0.0331717	0.0220199	0.02037	0.000954311	0.00225624	0.00234988	0.00136719	0.0243221	0.0370713	0.0902358	0.0333504	0.0207931	0.000332716	0.0374357	0.0265103	0.0093679	0.0891575	0.0146501	0.0189483	0.0120624	0.0503448	0.0165389	0.0529679	0.0834833	0.0143625	0.0528309	0.0152182	0.0811684	0.0498013	0.131606	0.00287636	1.088	0.9120001	0.792345	0.892689	0.965205	1.03605	1.12021	1.26208	0.1683005	0.8382354	0.00355139	0.0316778	0.0406858	0.00383924	0.02913	0.019337	0.0178881	0.000838037	0.00198134	0.00206357	0.00120061	0.0213587	0.0325545	0.0792414	0.029287	0.0182596	0.000292178	0.0328745	0.0232803	0.00822652	0.0782945	0.0128651	0.0166396	0.0105927	0.0442108	0.0145238	0.0465143	0.0733117	0.0126126	0.046394	0.013364	0.0712788	0.0437335	0.115571	0.00252591	0.456	0.544	1.138745
5400	-51.23756	-94.44789	43.21033	0.00241927	0.0117557	0.0288144	0.00353178	0.0290722	0.00329553	0.00132939	0.00299098	0.0104254	0.0186882	0.00243252	0.00592798	0.0116141	0.0250954	0.015831	0.000693857	0.00549053	0.052549	0.00745462	0.0115091	0.0251897	0.000758135	0.0261485	0.060512	0.0248157	0.00804545	0.0230836	0.0250294	0.00353861	0.00661682	0.0142233	0.0162349	0.0216911	0.0247725	0.0086099	1.230679	0.7693213	0.437067	0.667874	0.881674	1.13421	1.49729	2.28798	0.5984615	0.6251195	0.00447854	0.0217621	0.0533412	0.00653803	0.0538185	0.00610068	0.00246097	0.0055369	0.0192995	0.0345955	0.00450308	0.0109739	0.0215	0.0464566	0.0293063	0.00128447	0.0101641	0.0972786	0.0138	0.0213057	0.046631	0.00140346	0.048406	0.11202	0.0459388	0.0148937	0.0427324	0.0463344	0.00655067	0.012249	0.0263302	0.0300541	0.0401545	0.0458587	0.0159386	0.384661	0.615339	0.5401908
5436	-52.32788	-94.99178	42.6639	0.00815852	0.0288731	0.0144868	0.0150168	0.0347983	0.0144516	0.00917686	0.00668637	0.000810294	0.0103597	0.00438501	0.0134091	0.00341225	0.0307927	0.0111438	0.0325918	0.0151242	0.0197959	0.00196748	0.0513701	0.0148992	0.000927315	0.013324	0.0288781	0.010246	0.0226521	0.018143	0.00466319	0.00389689	0.0450577	0.00293145	0.0305695	0.0188868	0.00511657	0.00545061	1.037032	0.9629677	0.342858	0.5933	0.8497	1.17689	1.68549	2.91666	0.7740002	0.9285802	0.0147678	0.0522635	0.0262227	0.027182	0.0629888	0.026159	0.0166111	0.0121031	0.00146672	0.0187522	0.00793734	0.0242719	0.00617654	0.0557381	0.0201715	0.0589946	0.0273764	0.0358327	0.00356135	0.0929855	0.0269692	0.00167854	0.024118	0.0522726	0.0185463	0.0410027	0.0328407	0.00844087	0.00705378	0.0815593	0.00530624	0.055334	0.0341872	0.00926154	0.00986619	0.481484	0.518516	0.5524532
5472	-52.85637	-95.4557	42.59932	0.0213248	0.0502406	0.00491348	0.0662802	0.0116558	0.00104652	0.00085338	0.00131223	0.00614616	0.0310823	0.0224425	0.0118612	0.000919116	0.0271376	0.0104256	0.0276983	2.76273e-05	0.00218767	0.0102326	0.00517666	0.0324544	0.002733	0.046735	0.0488408	0.0112854	0.00491152	0.0278192	0.00315759	0.0796011	0.109415	0.00692759	0.0135839	0.00665244	0.0351701	0.0222995	1.077879	0.9221208	0.322206	0.575593	0.841706	1.18806	1.73734	3.1036	0.8189216	0.8554955	0.027892	0.0657126	0.00642662	0.0866916	0.0152453	0.0013688	0.00111618	0.00171634	0.00803891	0.0406543	0.0293538	0.0155139	0.00120216	0.0354948	0.0136362	0.0362282	3.61353e-05	0.00286138	0.0133838	0.00677084	0.042449	0.00357465	0.0611273	0.0638817	0.0147608	0.00642406	0.0363863	0.00412999	0.104115	0.14311	0.00906099	0.0177672	0.0087011	0.0460009	0.0291667	0.46106	0.53894	0.7645513
5508	-51.13602	-93.73973	42.60371	0.0083309	0.0471866	0.00469898	0.00378959	0.011897	0.00574248	0.00166929	0.034112	0.0240911	0.0281993	0.0110059	0.031197	0.0831934	0.161416	0.00827259	0.0618905	0.000282822	0.00261318	0.069433	0.0556253	0.00879092	0.0777229	0.0349486	0.0446649	0.0427163	0.00229427	0.0496529	0.00177617	0.0512064	0.191486	0.0269435	0.00954952	0.0519639	0.0628666	0.00804167	0.9842231	1.015777	0.912854	0.956506	0.986222	1.01397	1.04547	1.09547	0.06592932	1.03206	0.00631477	0.0357672	0.00356179	0.00287249	0.00901788	0.00435276	0.00126531	0.0258567	0.0182609	0.0213749	0.00834238	0.0236471	0.0630601	0.122353	0.00627057	0.0469126	0.000214378	0.00198077	0.0526297	0.0421636	0.00666346	0.0589135	0.0264908	0.0338557	0.0323787	0.00173904	0.0376366	0.00134633	0.0388141	0.145145	0.020423	0.00723848	0.0393883	0.0476525	0.00609554	0.507888	0.492112	1.319273
5544	-55.51793	-97.81963	42.30171	0.00891013	0.10322	0.0162627	0.00846313	0.0126548	0.0334772	0.0106835	0.0270876	0.0107609	0.0325438	0.0162983	0.035416	0.0465279	0.0282733	0.00556982	0.00301004	0.0114365	0.00287346	0.0027967	0.0748944	0.0296631	0.104976	0.0330191	0.0429729	0.0265173	0.0573688	0.0243993	0.0203245	0.162323	0.110935	0.0119125	0.0774755	0.0211252	0.0671638	0.0508185	0.8463491	1.153651	0.918062	0.959164	0.987077	1.01309	1.04258	1.08925	0.06181519	1.363091	0.00668851	0.0774838	0.0122078	0.00635296	0.00949953	0.0251301	0.00801974	0.0203337	0.00807784	0.0244294	0.0122345	0.0265855	0.0349268	0.0212238	0.00418106	0.00225952	0.00858494	0.002157	0.00209938	0.0562205	0.022267	0.0788014	0.0247862	0.0322582	0.0199055	0.0430647	0.0183156	0.0152568	0.12185	0.0832749	0.00894228	0.058158	0.0158579	0.0504174	0.0381476	0.576825	0.423175	1.332155
5580	-64.32319	-107.3822	43.05903	0.00799196	0.0125251	0.0148832	0.0168905	0.00883781	0.0057561	0.000741623	0.0145731	0.00777785	0.00293979	0.0012111	0.000287595	0.00468038	0.00893131	0.0130616	0.00294759	0.00655385	0.0157567	0.00367315	7.11312e-05	0.026044	0.00436417	0.0179605	0.0112684	0.00190032	0.00450705	0.0165208	0.00824389	0.00299354	0.00406264	0.00155349	0.0188413	0.00163003	0.00682872	8.6859e-05	1.626872	0.3731278	0.150923	0.397628	0.749971	1.33339	2.51491	6.62588	1.367312	0.2293528	0.0288626	0.0452337	0.05375	0.0609992	0.0319173	0.0207879	0.00267833	0.0526299	0.0280893	0.0106169	0.00437381	0.00103863	0.016903	0.032255	0.0471714	0.0106451	0.0236689	0.0569044	0.0132654	0.000256887	0.0940566	0.015761	0.0648633	0.0406953	0.00686292	0.016277	0.059664	0.0297724	0.010811	0.014672	0.00561034	0.0680443	0.00588677	0.0246616	0.000313687	0.186564	0.813436	0.2768969
5616	-57.93677	-100.5893	42.65251	0.000736902	0.0190575	0.00536935	0.0169915	0.0436421	0.000816948	0.0423794	0.0172457	0.00236346	0.0184579	0.000859901	0.00365676	0.00531064	0.0513974	0.00541682	0.00165844	0.0384049	0.00929924	0.00632268	0.001839	0.0148266	0.00243489	0.0355503	0.0298453	0.00633277	0.00495651	0.0173451	0.0348849	0.00475861	0.00151768	0.00150909	0.00143921	0.0134562	0.0021744	0.00133763	1.109805	0.8901947	0.276797	0.534492	0.822475	1.21584	1.87094	3.61275	0.9287604	0.802118	0.00158954	0.041108	0.011582	0.0366515	0.0941382	0.0017622	0.0914146	0.0371998	0.0050981	0.0398146	0.00185485	0.00788782	0.0114553	0.110867	0.0116844	0.00357734	0.0828414	0.0200589	0.0136383	0.00396682	0.0319817	0.00525219	0.0766838	0.0643778	0.0136601	0.0106914	0.0374143	0.0752486	0.0102646	0.00327371	0.00325518	0.00310446	0.0290258	0.0046903	0.00288534	0.445097	0.554903	0.4635958
5652	-54.86758	-99.00955	44.14197	0.000982562	0.0106409	0.0524391	0.0169941	0.0468414	0.0234539	0.0278759	0.0457405	0.00797746	0.0155484	0.0308695	0.0128252	0.00571474	0.0828277	0.00101302	0.0189804	0.0175673	0.00883287	0.0153953	0.0471655	0.0551583	0.00587055	0.0869125	0.0389499	0.0122962	0.000793621	0.0370421	0.00422432	0.00077476	0.00144065	0.000354395	0.00169935	0.00980367	0.000544385	0.00604615	1.676923	0.3230771	0.544246	0.74327	0.911591	1.09698	1.34541	1.8374	0.4398819	0.1926607	0.0013073	0.0141578	0.0697703	0.0226107	0.0623225	0.0312054	0.037089	0.0608578	0.010614	0.0206872	0.0410719	0.0170639	0.00760347	0.110202	0.00134782	0.0252534	0.0233733	0.0117521	0.0204834	0.0627537	0.0733881	0.00781077	0.115637	0.0518229	0.0163601	0.00105591	0.0492846	0.00562047	0.00103082	0.00191679	0.000471523	0.00226099	0.0130438	0.000724305	0.00804441	0.161539	0.838461	0.7515967
5688	-67.39003	-107.5506	40.16055	0.000379923	0.0114993	0.000681045	0.0164207	0.0130872	0.00068865	0.0314025	0.00244782	0.000256786	0.000394041	0.0192113	0.00164996	0.00670634	0.0467684	0.0157273	0.0140494	0.00599019	0.00400758	0.0131292	0.0182783	0.0225516	0.0108103	0.0338249	0.0297088	0.0155543	0.00563038	0.020709	0.00296858	0.0148165	0.0207391	0.0114578	0.0017155	0.000920369	0.000151688	0.0268672	0.2735031	1.726497	0.274543	0.532364	0.821452	1.21736	1.87841	3.64242	0.9346732	6.312532	0.000861109	0.0260636	0.00154361	0.0372182	0.0296626	0.00156085	0.0711749	0.00554808	0.000582015	0.000893108	0.0435431	0.00373969	0.0152002	0.106002	0.0356466	0.0318435	0.013577	0.00908331	0.0297577	0.0414284	0.051114	0.0245019	0.0766654	0.0673361	0.0352543	0.0127614	0.0469376	0.00672839	0.0335822	0.047006	0.0259694	0.00388825	0.00208605	0.000343805	0.0608955	0.863248	0.136752	0.4412021
5724	-55.06886	-98.84461	43.77575	0.00838414	0.046239	0.003605	0.00599975	0.0204757	0.0022309	0.0133706	0.00509552	0.00704935	0.0404337	0.045873	0.00324378	0.0165441	0.0397034	0.0297773	0.00562245	0.00455482	0.0428064	0.00709464	0.0295937	0.0090405	0.000228148	0.0126672	0.0259695	0.00720821	0.0286761	0.0193278	0.00645673	0.0112293	0.0050273	0.0137651	0.0397155	0.00023188	0.00438525	0.0116478	1.505678	0.4943218	0.47202	0.693409	0.892055	1.12101	1.44215	2.11855	0.5428324	0.3283051	0.014625	0.0806578	0.00628845	0.0104658	0.0357171	0.00389151	0.0233232	0.00888846	0.0122967	0.0705312	0.0800195	0.00565834	0.028859	0.0692573	0.0519426	0.00980762	0.00794529	0.0746701	0.0123757	0.0516223	0.01577	0.000397974	0.0220962	0.0453003	0.0125738	0.0500218	0.0337148	0.0112629	0.0195881	0.00876946	0.0240114	0.0692784	0.000404484	0.00764948	0.020318	0.247161	0.752839	0.5732735
5760	-55.61767	-96.11726	40.49959	0.00180776	0.000219874	0.00218375	0.00124108	0.00402625	0.00125919	0.00118447	0.00145594	0.000554595	0.00204757	0.00471934	0.00143408	0.00264086	0.00436561	0.00448179	0.00112705	0.000371082	0.000811813	0.000602187	0.000167393	0.00325463	0.000998951	0.000702411	0.00272665	0.000746799	0.00150475	0.000938845	1.44818e-05	0.00173492	3.34637e-05	0.00457596	0.0024877	0.00103528	0.00130974	0.0017765	1.126819	0.8731812	0.073802	0.280514	0.672623	1.48672	3.56489	13.5498	1.884584	0.7749083	0.0298592	0.00363171	0.0360695	0.0204992	0.0665026	0.0207984	0.0195641	0.0240482	0.00916039	0.0338202	0.0779505	0.023687	0.0436198	0.0721078	0.0740269	0.0186158	0.00612926	0.0134089	0.00994647	0.00276487	0.0537575	0.0164999	0.0116019	0.0450368	0.0123351	0.0248543	0.0155071	0.000239199	0.0286561	0.000552728	0.0755823	0.04109	0.0170999	0.0216333	0.0293429	0.436591	0.563409	0.06054276
5796	-53.80933	-97.02874	43.21941	0.00982428	0.0176653	0.0161005	0.0161396	0.0068197	0.0294172	0.0207837	0.0204643	0.00400362	0.00913969	0.023139	0.0206925	0.0368618	0.0312706	0.0209859	0.0111688	0.0213254	0.00650941	0.00197548	0.0180826	0.0159162	0.0149408	0.00569918	0.0384131	0.0068916	0.0770987	0.0550767	0.0155105	0.0393622	0.0303125	0.113543	0.00307515	0.0256344	0.0115032	0.00358593	1.32434	0.67566	0.414152	0.650561	0.874479	1.14354	1.53714	2.41457	0.637401	0.5101862	0.0122968	0.0221111	0.0201525	0.0202014	0.00853601	0.0368206	0.0260143	0.0256146	0.0050112	0.0114399	0.0289624	0.0259002	0.0461388	0.0391404	0.0262674	0.0139797	0.0266924	0.00814763	0.00247264	0.0226335	0.0199218	0.018701	0.00713349	0.0480805	0.008626	0.096502	0.0689378	0.019414	0.0492684	0.0379412	0.142119	0.00384907	0.0320858	0.0143982	0.00448841	0.33783	0.66217	0.7989329
5832	-59.89524	-103.6406	43.74538	0.0147643	0.0120807	0.00429429	0.0259949	0.0424592	0.00405271	0.00757672	0.022359	0.00146429	0.00872406	0.00173764	0.00389769	0.00278367	0.00616496	0.000878023	0.00786857	0.0156548	0.00178355	0.0046913	0.0127685	0.0194119	0.00152809	0.00428623	0.00314717	0.0113848	0.0364511	0.0326033	0.017175	0.012154	0.000641521	0.0141747	0.0298424	0.00274655	0.0188514	0.00120255	1.498005	0.5019948	0.468253	0.690705	0.890968	1.12237	1.4478	2.1356	0.5486267	0.3351088	0.0362226	0.0296386	0.0105356	0.0637755	0.104169	0.00994288	0.0185886	0.0548553	0.00359246	0.0214035	0.0042631	0.00956256	0.00682944	0.015125	0.00215413	0.0193047	0.0384073	0.00437574	0.0115096	0.0313262	0.0476249	0.00374901	0.0105158	0.00772123	0.0279313	0.0894287	0.0799886	0.0421369	0.0298184	0.0015739	0.0347762	0.073215	0.00673836	0.0462499	0.00295032	0.250997	0.749003	0.4075994
5868	-55.41786	-96.26739	40.84952	0.00763043	0.00395265	0.00531195	0.00438077	0.00730298	0.000982317	0.004845	0.00128873	0.00567288	0.023331	0.00871719	0.00409699	0.0115647	0.014173	0.0139915	0.00415729	0.00870059	0.0208036	0.00269614	0.00436817	0.01257	0.00144912	0.00349445	0.00935375	0.00512265	0.0146993	0.00757076	0.0152203	0.0347469	0.00161799	0.00260562	0.00687772	0.012186	0.00702396	0.0089444	0.4174683	1.582532	0.305817	0.561123	0.835047	1.19754	1.78214	3.26993	0.856669	3.790783	0.0253124	0.0131121	0.0176213	0.0145323	0.0242261	0.00325863	0.0160723	0.00427509	0.0188186	0.0773958	0.0289174	0.0135909	0.0383635	0.0470159	0.046414	0.0137909	0.0288624	0.0690116	0.00894388	0.0144905	0.0416983	0.00480715	0.0115921	0.0310291	0.0169933	0.0487619	0.0251144	0.05049	0.115265	0.00536735	0.00864361	0.0228154	0.0404244	0.0233005	0.0296712	0.791266	0.208734	0.3014507
5904	-53.30194	-94.52908	41.22714	0.00302234	0.0261745	0.0217696	0.0046059	0.0029736	0.00259822	0.0139417	0.00964479	0.00725947	0.00915774	0.0216353	0.0042616	0.0493818	0.0134526	0.0105162	0.0138331	0.00653033	0.00238165	0.000552396	0.0116694	0.0156203	0.00818838	0.00292298	0.0522364	0.00473445	0.0220136	0.0115853	0.00860212	0.0308357	0.00105046	0.00796401	0.00278976	0.0062882	0.00418298	0.0264258	0.4747651	1.525235	0.33188	0.583957	0.845503	1.18273	1.71245	3.01314	0.7975328	3.21261	0.00685644	0.0593792	0.0493862	0.0104489	0.00674588	0.00589428	0.0316279	0.02188	0.0164688	0.0207751	0.0490816	0.00966781	0.112027	0.0305184	0.023857	0.0313817	0.0148146	0.00540297	0.00125316	0.0264732	0.035436	0.0185761	0.00663103	0.118503	0.0107405	0.0499398	0.0262822	0.0195147	0.0699536	0.00238306	0.018067	0.00632881	0.0142653	0.00948945	0.0599493	0.762617	0.237383	0.4408029
