Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	stationaryDist[1]	stationaryDist[2]	tree_length
4608	-49.17908	-91.89911	42.72004	0.0155001	0.0120838	0.00662778	0.00369934	0.00823867	0.00344434	0.0106551	0.00465025	0.00119683	0.0207449	0.00767492	0.00342608	0.00620215	0.121702	0.000337377	0.00840553	0.0100006	0.0231891	0.000605131	0.0623852	0.000448556	0.0756654	0.0459048	0.0189757	0.0102672	0.00191465	0.0113104	0.00593934	0.031709	0.038177	0.0320124	0.0941591	0.018283	0.0126268	0.0512823	1.252047	0.7479534	0.245099	0.50371	0.807395	1.23855	1.98527	4.07998	1.016701	0.5973846	0.019886	0.015503	0.00850321	0.00474613	0.0105699	0.00441897	0.0136701	0.00596611	0.00153549	0.026615	0.00984665	0.00439554	0.00795715	0.156139	0.000432843	0.010784	0.0128304	0.0297508	0.000776362	0.080038	0.000575481	0.097076	0.0588943	0.0243452	0.0131725	0.00245643	0.0145109	0.00761996	0.0406815	0.0489798	0.0410708	0.120803	0.0234565	0.0161997	0.0657934	0.373977	0.626023	0.7794445
4644	-50.24702	-94.15248	43.90546	0.00893023	0.0154558	0.00325279	0.00862799	0.00566626	0.00339958	0.00175145	0.00636898	0.00335832	0.018186	0.00383751	0.00547429	0.0237731	0.0400212	0.0264899	0.0056657	0.00326474	0.00801131	0.00106476	0.0493311	0.000491055	0.024487	0.0162661	0.0203445	0.0123957	0.00327079	0.0270858	0.0068795	0.00192803	0.0256132	0.00440143	0.0666066	0.0195836	0.00290241	0.0118003	1.679002	0.3209979	0.341856	0.592454	0.849322	1.17741	1.6879	2.9252	0.7761164	0.1911838	0.0183755	0.0318029	0.00669315	0.0177535	0.0116593	0.0069952	0.0036039	0.0131052	0.00691031	0.0374207	0.00789633	0.0112643	0.0489172	0.0823503	0.0545073	0.0116581	0.00671775	0.0164846	0.00219092	0.101507	0.00101043	0.0503862	0.0334703	0.0418623	0.0255062	0.0067302	0.0557335	0.0141557	0.00396724	0.0527034	0.00905668	0.137054	0.0402966	0.0059722	0.0242811	0.160499	0.839501	0.485987
4680	-48.64566	-91.38229	42.73663	0.00294008	0.0131343	0.00108016	0.00706188	0.0105515	0.00394268	0.000431276	0.000924666	0.00676754	0.0258234	0.00113327	0.0375352	0.0279206	0.0282802	0.000502734	0.0116052	0.0221207	0.00973233	0.00413138	0.0458483	0.0137767	0.0212245	0.00179643	0.00787058	0.0040036	0.00846393	0.0199283	0.00609449	0.0099742	0.00486899	0.00792052	0.0269093	0.0142202	0.016779	0.0250455	1.0788	0.9212	0.338837	0.589896	0.848176	1.179	1.69521	2.95127	0.7825313	0.8539117	0.00652853	0.0291652	0.00239853	0.0156811	0.0234298	0.00875482	0.00095766	0.00205325	0.0150275	0.0573415	0.00251646	0.0833479	0.0619984	0.062797	0.00111633	0.0257697	0.0491196	0.0216109	0.00917384	0.101807	0.0305916	0.0471297	0.00398901	0.0174768	0.0088901	0.0187944	0.0442513	0.013533	0.022148	0.0108117	0.0175877	0.0597528	0.0315762	0.0372582	0.0556141	0.4606	0.5394	0.4503436
4716	-63.47744	-106.6057	43.1283	0.00841706	0.0294224	9.30183e-05	0.00254456	0.0108275	0.0264308	0.0111604	0.00405064	0.00690615	0.0329116	0.0119342	0.0832506	0.0564739	0.00625196	0.00777852	0.0253756	0.0178682	0.017267	0.0133967	0.0727326	0.0545443	0.0262769	0.00706453	0.000829541	0.0116504	0.011814	0.00190821	0.00479635	0.0125449	0.00872329	0.0297247	0.0351533	0.00709564	0.0190538	0.0484532	1.125347	0.8746532	0.569451	0.759863	0.917892	1.08945	1.31603	1.75608	0.4071476	0.77723	0.0116141	0.040598	0.000128349	0.00351106	0.0149401	0.03647	0.0153995	0.0055892	0.00952932	0.0454125	0.0164671	0.114872	0.0779244	0.00862664	0.010733	0.0350141	0.0246551	0.0238255	0.0184851	0.100359	0.0752619	0.0362576	0.00974785	0.00114463	0.0160756	0.0163013	0.00263301	0.00661815	0.0173099	0.0120367	0.0410151	0.0485056	0.00979078	0.0262911	0.0668572	0.437327	0.562673	0.7247265
4752	-65.70746	-109.8307	44.12323	5.71441e-05	0.0367792	0.0167053	0.0192475	0.0193876	0.00296357	0.0059425	0.00474335	0.00412199	0.0708483	0.00910234	0.015336	0.0183456	0.0385183	0.0347573	0.0140912	0.00995155	0.011201	0.00241586	0.0108016	0.0437844	0.0223624	0.0429351	0.0114258	0.00891589	0.000631594	0.0249512	0.00112504	0.0151172	0.0479443	0.0350441	0.0289969	0.0131813	0.00867275	0.0272781	1.502429	0.4975714	0.815402	0.905265	0.969426	1.03154	1.10465	1.22639	0.1475593	0.331178	8.43227e-05	0.054272	0.0246505	0.0284019	0.0286087	0.00437308	0.00876884	0.00699937	0.00608247	0.104545	0.0134316	0.02263	0.027071	0.0568381	0.0512884	0.0207932	0.0146847	0.0165284	0.00356488	0.0159389	0.0646089	0.0329983	0.0633558	0.0168601	0.0131564	0.00093199	0.0368183	0.00166012	0.0223071	0.0707474	0.0517116	0.0427883	0.0194506	0.0127977	0.040252	0.248786	0.751214	0.6776832
4788	-60.13227	-102.341	42.20872	0.000759013	0.00327468	0.0237188	0.00351219	0.00179316	0.0539332	0.00995022	0.000385157	0.00498289	0.0105986	0.016668	0.0162273	0.0463647	0.00438033	0.0156677	0.00314928	0.0165268	0.0140368	0.00176851	0.00391891	0.0307927	0.00736603	0.00527461	0.0313714	0.000584376	0.00166661	0.0229213	0.0954625	0.0500461	0.0179303	0.0102381	0.0203412	0.00726464	0.00497942	0.0198242	0.5779993	1.422001	0.814439	0.904743	0.969252	1.03172	1.10529	1.22784	0.1484142	2.460212	0.0013139	0.00566868	0.0410588	0.00607982	0.00310407	0.0933617	0.0172245	0.000666732	0.0086257	0.0183468	0.0288534	0.0280905	0.0802602	0.00758262	0.0271217	0.0054516	0.028609	0.0242986	0.00306141	0.00678387	0.053304	0.0127511	0.00913068	0.0543059	0.00101159	0.00288501	0.0396782	0.165252	0.0866329	0.0310386	0.0177228	0.0352118	0.0125755	0.00861968	0.034317	0.711	0.289	0.5776799
4824	-53.49924	-95.94875	42.44951	0.00517043	0.00911949	0.00136671	0.000915869	0.00354307	0.00946342	0.00649841	0.00102817	0.00614565	0.0347488	0.0376159	0.024028	0.0321882	0.0165081	0.00328568	0.00419185	0.00541496	0.0059905	0.00794486	0.00486774	0.0141597	0.0127413	0.0264061	0.00246848	0.000643194	0.000204646	0.0115387	0.010947	0.0364164	0.0149456	0.00225039	0.00489584	0.00773673	0.00173264	0.0100344	0.924881	1.075119	0.364112	0.610961	0.857512	1.16616	1.63677	2.7464	0.7305111	1.16244	0.013709	0.0241796	0.00362373	0.00242835	0.00939414	0.0250915	0.01723	0.00272612	0.0162947	0.0921335	0.0997355	0.0637082	0.0853443	0.0437698	0.0087117	0.0111143	0.0143573	0.0158833	0.0210651	0.0129064	0.0375431	0.0337826	0.0700134	0.00654496	0.00170537	0.000542601	0.0305938	0.0290251	0.0965551	0.0396271	0.00596673	0.0129809	0.0205133	0.00459395	0.0266055	0.537559	0.462441	0.377157
4860	-49.09435	-92.36996	43.2756	0.00817256	0.00336774	0.00711913	0.0447495	0.0212161	0.0160479	0.00677302	0.00419942	0.000551353	0.0355126	0.0191199	0.0194497	0.0134328	0.0217167	0.00441105	0.00110714	0.00173293	0.00365901	0.0134519	0.0360493	0.015852	0.0222186	0.0158103	0.0179408	5.76704e-05	0.000247423	0.0237606	0.0136943	0.0279214	0.0178329	0.00353385	0.0116143	0.00529985	0.0234626	0.00768857	1.142137	0.8578634	0.599678	0.779274	0.925144	1.08091	1.28325	1.66756	0.3697497	0.751104	0.0167205	0.00689016	0.0145653	0.0915544	0.0434067	0.032833	0.0138571	0.00859172	0.00112803	0.0726563	0.0391179	0.0397928	0.0274826	0.0444309	0.0090247	0.00226513	0.00354545	0.00748609	0.0275217	0.0737545	0.0324322	0.0454578	0.0323467	0.0367056	0.00011799	0.000506209	0.0486126	0.0280176	0.0571252	0.0364849	0.00723002	0.0237621	0.0108431	0.0480028	0.0157303	0.428932	0.571068	0.4887751
4896	-51.72433	-95.41352	43.6892	0.00435818	0.00760449	0.0161277	0.0256834	0.0165718	0.00062158	0.0137101	0.00148036	0.00245944	0.0140661	0.00623159	0.00460152	0.0126654	0.0247733	0.000612018	0.010001	0.00244576	0.00393812	0.00512559	0.0456438	0.00879176	0.00144381	0.0142748	0.00680585	0.00956261	0.00248668	0.0125016	0.00340714	0.0168333	0.0444088	0.00395317	0.0106931	0.00375057	0.0152344	0.0222122	1.229719	0.7702809	0.876647	0.937812	0.980168	1.02023	1.06631	1.14071	0.09519228	0.6263877	0.0110311	0.0192479	0.0408211	0.065008	0.0419453	0.0015733	0.0347021	0.00374699	0.00622514	0.035603	0.0157729	0.011647	0.0320577	0.0627043	0.00154909	0.0253137	0.00619053	0.00996789	0.0129735	0.11553	0.0222531	0.00365447	0.0361314	0.0172265	0.0242042	0.00629411	0.0316432	0.00862389	0.0426072	0.112404	0.010006	0.0270655	0.00949316	0.0385603	0.0562219	0.38514	0.61486	0.395081
4932	-49.95687	-91.22568	41.26881	0.00435093	0.00474653	0.000190273	0.00773754	0.0141868	0.00584138	0.0033142	0.0020345	0.00333707	0.00789175	0.00352065	0.000728686	0.00244	0.00650911	0.00164355	0.0033509	0.00155345	0.00445764	0.000276142	0.00283952	0.007271	0.000608823	0.0137636	0.00230307	0.00756418	0.000112829	0.00968977	0.0151085	0.0013669	0.00878685	0.00409966	0.00405307	0.00399967	0.00602286	0.000845595	0.722695	1.277305	0.231385	0.489761	0.800352	1.24945	2.04181	4.3218	1.058336	1.767419	0.0261244	0.0284996	0.00114246	0.0464586	0.085182	0.0350735	0.0198995	0.0122158	0.0200368	0.0473846	0.0211391	0.00437526	0.0146505	0.0390828	0.00986839	0.0201199	0.0093274	0.0267651	0.00165804	0.0170494	0.0436574	0.00365556	0.0826408	0.0138284	0.0454177	0.000677463	0.0581804	0.0907159	0.0082073	0.052759	0.0246156	0.0243359	0.0240153	0.0361631	0.00507722	0.638652	0.361348	0.1665469
4968	-56.56381	-100.3398	43.77601	0.00430137	0.0223375	0.00643056	0.0228271	0.00911516	0.00142556	0.0341654	0.00652511	0.00180881	0.00173846	0.00418238	0.0112727	0.0211062	0.0200933	0.0247876	0.00274476	0.0483841	0.0385966	0.00785626	0.0130989	0.0109498	0.0089448	0.000206339	0.0639784	0.139842	0.0687262	0.050093	0.0763631	0.0362006	0.00759534	0.0208749	0.0645293	0.0714345	0.0212867	0.0119123	1.546469	0.4535315	0.600628	0.779876	0.925367	1.08065	1.28226	1.66492	0.3686056	0.2932691	0.00450058	0.0233721	0.00672839	0.0238844	0.00953733	0.00149158	0.0357478	0.00682732	0.00189258	0.00181898	0.00437609	0.0117948	0.0220837	0.0210239	0.0259357	0.00287189	0.0506251	0.0403842	0.00822012	0.0137055	0.0114569	0.00935908	0.000215896	0.0669416	0.146319	0.0719093	0.0524131	0.0798999	0.0378772	0.00794712	0.0218417	0.067518	0.074743	0.0222726	0.0124641	0.226766	0.773234	0.955735
5004	-59.88929	-103.7273	43.83804	0.0149122	0.00662436	0.00803866	0.0694567	0.0650765	0.00466926	0.0166783	0.0123292	0.0220787	0.0309564	0.00379484	0.0164975	0.0117028	0.0229026	0.0102033	0.0104942	0.00954913	0.00846733	0.0153785	0.0587416	0.0416059	0.0489802	0.0098059	0.0279493	0.0157669	0.218273	0.0130308	0.0365513	0.0194333	0.0186336	0.00407502	0.0323619	0.000817704	0.0417532	0.00319007	1.517619	0.4823809	0.703141	0.842175	0.947822	1.05505	1.1874	1.42219	0.2546633	0.3178538	0.0156842	0.00696729	0.0084548	0.0730524	0.0684454	0.00491098	0.0175417	0.0129674	0.0232217	0.032559	0.00399129	0.0173516	0.0123087	0.0240883	0.0107315	0.0110375	0.0100435	0.00890567	0.0161746	0.0617825	0.0437598	0.0515159	0.0103135	0.0293962	0.0165832	0.229572	0.0137053	0.0384435	0.0204393	0.0195983	0.00428597	0.0340372	0.000860035	0.0439147	0.00335521	0.24119	0.75881	0.9507798
5040	-49.7314	-93.36217	43.63077	0.0393274	0.0314383	0.00675581	0.0397162	0.00863759	0.00216581	0.04371	0.000918518	0.02932	0.0217007	0.0557794	0.00732661	0.0194738	0.0565679	0.00804979	0.00965762	0.00641828	0.000607795	0.00834087	0.0746797	0.0329232	0.0160165	0.000105523	0.0520122	0.0359193	0.0763961	0.0217486	0.023008	0.0222672	0.00281836	0.00601328	0.0622007	0.00626155	0.0384402	0.00208265	1.35814	0.6418597	0.724478	0.854543	0.952143	1.05026	1.17022	1.3803	0.2330481	0.472602	0.045266	0.0361857	0.00777597	0.0457135	0.00994191	0.00249286	0.0503105	0.00105722	0.0337475	0.0249777	0.0642024	0.00843297	0.0224145	0.0651099	0.00926535	0.011116	0.00738748	0.000699576	0.00960038	0.0859568	0.0378947	0.0184351	0.000121457	0.0598663	0.0413433	0.0879324	0.0250327	0.0264823	0.0256297	0.00324395	0.00692132	0.0715933	0.00720708	0.0442449	0.00239714	0.32093	0.67907	0.8688054
5076	-54.64364	-98.06781	43.42417	0.0299682	0.0064816	0.00756883	0.000343292	0.00977676	0.000265825	0.00362625	0.00293266	0.0325179	0.010966	0.0108001	0.0060417	0.0146932	0.0453997	0.00251093	0.00129856	0.00431869	0.00115292	0.00201505	0.0413447	0.0387073	0.000743442	0.00105841	0.0101024	0.00817254	0.013116	0.00903865	0.00341202	0.00882737	0.00444094	0.00195769	0.0180401	0.00858888	0.0385747	0.0108898	1.182854	0.8171464	0.679258	0.8281	0.942852	1.06061	1.20758	1.47219	0.27965	0.6908263	0.0731479	0.0158206	0.0184744	0.000837924	0.0238636	0.00064884	0.00885114	0.00715818	0.0793714	0.0267664	0.0263614	0.0147469	0.0358638	0.110814	0.00612881	0.00316959	0.0105413	0.0028141	0.00491845	0.100916	0.0944788	0.00181463	0.00258342	0.0246585	0.0199479	0.0320142	0.022062	0.00832823	0.0215463	0.0108397	0.00477843	0.0440333	0.0209642	0.0941551	0.0265804	0.408573	0.591427	0.4096932
5112	-57.82279	-100.2073	42.38452	0.00126742	0.0296666	0.0701475	0.000248989	0.0337223	0.0082304	0.00326083	0.0171245	0.061669	0.0127979	0.0766836	0.0251532	0.00131448	0.0625215	0.0521748	0.0131359	0.0325843	0.00787596	0.0124659	0.157338	0.0563967	0.0158729	0.00311672	0.0256735	0.0267979	0.0202295	0.0638561	0.019275	0.0151171	0.0174806	0.0212731	0.123897	0.0407955	0.139152	0.00701434	0.8377792	1.162221	0.959246	0.979912	0.993689	1.00635	1.0205	1.04249	0.03008528	1.387264	0.000993797	0.0232619	0.0550033	0.000195235	0.026442	0.00645354	0.00255685	0.0134275	0.0483553	0.0100349	0.0601284	0.0197229	0.0010307	0.0490237	0.0409108	0.0103	0.0255497	0.00617562	0.00977465	0.12337	0.0442212	0.0124461	0.00244385	0.0201308	0.0210125	0.0158621	0.0500702	0.0151137	0.0118535	0.0137067	0.0166805	0.097149	0.0319882	0.109111	0.00550002	0.58111	0.41889	1.275331
5148	-52.92683	-96.11998	43.19316	9.73407e-05	0.0157653	0.0103789	0.0039801	0.0102347	0.0091099	0.00238907	0.0205044	0.00777718	0.0143358	0.00380831	0.00612823	0.0103051	0.0161227	0.00872872	0.00298461	0.0095919	0.00128535	0.0155086	0.0518186	0.00740257	0.00250402	0.010419	0.00329429	0.00170007	0.0174646	0.020161	0.0131847	0.00888354	0.00476744	0.0162786	0.0153762	0.00590535	0.024503	0.0041786	1.351302	0.6486982	0.327754	0.580406	0.843895	1.18498	1.72293	3.05107	0.8065772	0.4800543	0.000258282	0.0418314	0.0275392	0.0105607	0.0271566	0.024172	0.00633912	0.054406	0.0206358	0.0380382	0.0101049	0.0162605	0.0273432	0.0427798	0.0231606	0.0079193	0.0254509	0.00341052	0.0411503	0.137494	0.0196418	0.0066441	0.0276456	0.008741	0.00451093	0.0463402	0.0534948	0.034984	0.0235714	0.0126498	0.0431932	0.0407988	0.0156691	0.0650158	0.0110874	0.324349	0.675651	0.3768779
5184	-59.29587	-101.5192	42.22332	0.0139521	0.0244976	0.0158164	0.0165351	0.080306	0.0131534	0.000257195	0.024144	0.018382	0.0303057	0.00836801	0.00338723	0.00942355	0.0113254	0.0168135	0.0130295	0.0113962	0.00468386	0.00794242	0.00770495	0.00915587	0.0142326	0.0204946	0.0070383	0.0172639	0.0325093	0.0116527	0.00950221	0.00386699	0.0121214	0.00457492	0.00424049	0.0120136	0.008784	0.0215705	0.6304453	1.369555	0.665492	0.819873	0.939919	1.06392	1.2197	1.50265	0.2944542	2.172361	0.0268081	0.0470704	0.0303902	0.031771	0.154302	0.0252734	0.000494181	0.046391	0.0353197	0.0582304	0.0160785	0.00650832	0.0181067	0.0217609	0.0323061	0.0250354	0.0218969	0.00899971	0.0152608	0.0148045	0.0175924	0.0273469	0.039379	0.0135236	0.0331713	0.0624643	0.0223898	0.0182578	0.00743016	0.0232905	0.00879039	0.00814782	0.0230834	0.0168778	0.0414461	0.684777	0.315223	0.5204455
5220	-52.1492	-95.55498	43.40578	0.00293367	0.0349495	0.00419835	0.00853877	0.0177169	0.0130694	0.00891502	0.0216328	0.0148939	0.0115888	0.0178481	0.000689629	0.00975159	0.021519	0.00398902	0.00249189	0.000803657	0.00402391	0.0302498	0.0581045	0.00298163	0.000889569	0.000269156	0.0471803	0.0136341	0.00503966	0.00379309	0.00376473	0.00896251	0.0099919	0.00684676	0.00402509	0.00714196	0.0174444	0.00430573	1.551535	0.4484652	0.250947	0.509536	0.810296	1.23412	1.96257	3.9849	0.9996516	0.2890461	0.00691612	0.0823934	0.0098976	0.0201301	0.0417675	0.030811	0.0210171	0.0509992	0.0351124	0.0273206	0.0420767	0.0016258	0.0229893	0.0507309	0.00940409	0.00587462	0.00189462	0.00948636	0.0713139	0.136981	0.00702918	0.00209716	0.000634533	0.111227	0.0321423	0.011881	0.00894219	0.00887534	0.0211291	0.0235559	0.0161412	0.00948914	0.0168371	0.0411251	0.0101507	0.224233	0.775767	0.4241788
5256	-50.07097	-93.2972	43.22623	0.0104827	0.0180501	0.00202422	0.00328342	0.00777964	0.00924504	0.00831782	0.00195264	0.0145783	0.0248517	0.0183059	0.00615419	0.000115316	0.0177456	0.00121961	0.000779703	0.00184331	0.00944161	0.00377198	0.0307846	0.00887071	0.000464518	0.0016918	0.00466461	0.00352047	0.00613811	0.0105079	0.00696902	0.00934084	0.0059922	0.0102015	0.00337226	0.00375673	0.0307449	0.00659335	1.210239	0.7897611	0.543163	0.742549	0.911315	1.09732	1.34671	1.84107	0.4413214	0.6525662	0.0345329	0.0594621	0.00666834	0.0108165	0.0256283	0.0304558	0.0274013	0.00643256	0.048025	0.0818685	0.0603048	0.0202737	0.000379884	0.0584589	0.00401775	0.00256856	0.00607239	0.0311033	0.012426	0.101413	0.0292226	0.00153025	0.00557327	0.0153665	0.0115974	0.0202207	0.0346162	0.0229579	0.0307714	0.01974	0.0336065	0.0111092	0.0123757	0.101282	0.0217203	0.394881	0.605119	0.3035562
5292	-55.82643	-97.60128	41.77485	0.0380407	0.0274901	9.01902e-05	0.00724798	0.0443719	0.0277573	0.0271508	0.0098476	0.036179	0.0450475	0.0128461	0.0195792	0.000387174	0.0450289	0.00140487	0.0487929	0.0146026	0.0130343	0.0138722	0.0557722	0.0190311	0.00617407	0.0233345	0.0098158	0.00821287	0.0428932	0.022738	0.0499852	0.0114194	0.00548366	0.00171343	0.021718	0.0166721	0.0766704	0.0297154	0.5736164	1.426384	0.556602	0.751453	0.91471	1.09324	1.33076	1.79662	0.4236494	2.486651	0.0456058	0.032957	0.000108126	0.00868936	0.053196	0.0332773	0.0325502	0.011806	0.0433738	0.054006	0.0154007	0.0234729	0.000464171	0.0539837	0.00168426	0.0584962	0.0175066	0.0156263	0.0166309	0.0668635	0.0228158	0.00740189	0.0279749	0.0117678	0.00984615	0.0514232	0.0272598	0.0599256	0.0136903	0.00657418	0.00205418	0.026037	0.0199876	0.0919177	0.0356248	0.713192	0.286808	0.8341204
5328	-56.96808	-100.4038	43.43574	0.0103471	0.0991552	0.00136372	0.00984508	0.0174635	0.0040013	0.000712148	0.00295828	0.0121579	0.0192281	0.00643932	0.00183091	0.0158291	0.00814752	0.0149092	0.00523945	0.00177414	0.0195841	0.00865964	0.0306864	0.00926694	0.000651137	0.0481677	0.00337505	0.00215787	0.00997881	0.0160942	0.0438456	0.0023648	0.0152825	0.000628296	0.0196576	0.0288249	0.0848262	0.0534925	1.116241	0.883759	0.832949	0.914714	0.972572	1.0282	1.09324	1.20055	0.1321649	0.7917277	0.0164515	0.157653	0.00216826	0.0156533	0.0277663	0.00636191	0.00113229	0.00470355	0.0193307	0.0305719	0.0102383	0.00291107	0.0251676	0.0129542	0.023705	0.00833052	0.00282081	0.0311379	0.0137685	0.0487902	0.0147341	0.00103528	0.0765848	0.0053662	0.00343093	0.0158659	0.0255891	0.0697127	0.00375994	0.0242986	0.000998966	0.0312548	0.0458305	0.13487	0.085051	0.441879	0.558121	0.6289462
5364	-52.37843	-95.12606	42.74763	2.17512e-05	0.022193	0.0164548	0.00445762	0.0181364	0.00278162	0.000332634	0.00588165	0.00643254	0.0233832	0.00172923	0.00731735	0.0136908	0.0130323	0.00356203	0.000338293	0.00423248	0.0318291	0.0184303	0.00341795	0.0423805	0.0018873	0.0687073	0.00512277	0.00576983	0.00450549	0.0251018	0.0382279	0.00127724	0.00889401	0.0152224	0.0171436	0.0142058	0.0192598	0.0197323	1.036436	0.9635641	0.383077	0.626279	0.864162	1.15719	1.59673	2.61044	0.6937977	0.92969	4.48393e-05	0.04575	0.0339208	0.0091892	0.0373874	0.0057342	0.000685712	0.0121248	0.0132604	0.0482035	0.00356474	0.0150844	0.0282231	0.0268656	0.00734298	0.000697378	0.0087251	0.0656145	0.0379933	0.00704597	0.0873657	0.00389059	0.141637	0.0105604	0.0118943	0.00928788	0.0517464	0.0788053	0.00263297	0.0183347	0.0313803	0.0353408	0.0292846	0.0397033	0.0406774	0.481782	0.518218	0.4850931
5400	-62.71458	-106.2553	43.54072	0.00944699	0.0198524	0.0196273	0.000117915	0.0173526	0.00206545	0.000540454	0.0233176	0.0440641	0.0311371	0.0214187	0.0308657	0.0506561	0.0277472	0.031398	0.0471768	0.031744	0.0513519	0.0357866	0.016746	0.0410364	0.0216361	0.00457688	0.010661	0.0773861	0.0568089	0.0603233	0.062905	0.00395218	0.0234211	0.0773428	0.0597053	0.0155322	0.0223696	0.00565838	1.357689	0.6423105	0.820241	0.907881	0.9703	1.03061	1.10147	1.21915	0.1432809	0.4730909	0.00894832	0.0188044	0.0185912	0.000111691	0.0164366	0.00195642	0.000511926	0.0220867	0.0417381	0.0294935	0.0202881	0.0292364	0.0479822	0.0262825	0.0297406	0.0446865	0.0300683	0.0486412	0.0338976	0.015862	0.0388702	0.0204941	0.00433529	0.0100982	0.0733011	0.0538102	0.0571391	0.0595845	0.00374356	0.0221848	0.0732602	0.0565537	0.0147123	0.0211888	0.00535969	0.321155	0.678845	1.055728
5436	-57.36589	-101.391	44.0251	0.0139355	0.0244623	0.0503315	0.0496655	0.00347852	0.0103107	0.00726726	0.017059	0.0199515	0.0092583	0.00280899	0.0101306	0.0207186	0.0317695	0.0146661	0.010613	0.0320469	0.00189314	0.0398584	0.0420716	0.00737959	0.00794953	0.0297942	0.101237	0.0420625	0.00881074	0.0197823	0.00436456	0.00341423	0.0491545	0.0179497	0.00690624	0.0204805	0.0631875	0.005595	1.431824	0.5681763	0.95703	0.978808	0.99334	1.00671	1.02165	1.0449	0.03175774	0.39682	0.0174114	0.0305639	0.0628857	0.0620536	0.00434616	0.0128826	0.00907993	0.021314	0.024928	0.0115676	0.00350963	0.0126575	0.0258864	0.0396938	0.0183243	0.0132602	0.0400403	0.00236534	0.0498003	0.0525655	0.00922028	0.00993238	0.0372258	0.126489	0.0525541	0.0110084	0.0247166	0.00545321	0.00426584	0.0614151	0.0224269	0.00862887	0.025589	0.0789483	0.00699056	0.284088	0.715912	0.8003652
5472	-50.75974	-93.99525	43.23551	0.0171083	0.0169176	0.0139508	0.00938933	0.00571433	0.0335552	0.00488656	0.00552564	0.00547004	0.0114099	0.0240901	0.0019264	0.0376073	0.0705701	0.0171503	0.0132203	0.00418427	0.00389187	0.00448294	0.0140552	0.0255154	0.0284781	0.012969	0.00574527	0.0538566	0.0472137	0.00841924	0.0423795	0.010458	0.0280365	0.0262469	0.0292416	0.0359515	0.0461496	0.0186971	1.016766	0.9832343	0.891401	0.945476	0.98266	1.01765	1.05767	1.12183	0.08312478	0.9670216	0.0232936	0.0230339	0.0189945	0.0127839	0.00778026	0.0456866	0.00665323	0.00752336	0.00744765	0.0155349	0.0327995	0.00262287	0.0512037	0.0960838	0.0233508	0.0179999	0.00569704	0.00529892	0.00610369	0.0191366	0.0347402	0.038774	0.0176578	0.00782239	0.0733278	0.0642832	0.0114631	0.0577012	0.0142389	0.0381727	0.0357361	0.0398135	0.0489493	0.0628343	0.0254568	0.491617	0.508383	0.7344646
5508	-53.00875	-96.60749	43.59874	0.00956035	0.0232816	0.0104185	0.00968944	0.0124113	0.0173922	0.00774474	0.00166097	0.00105369	0.0142357	0.00581012	0.0110511	0.00475166	0.0284165	0.0337295	0.00237594	0.00109305	0.00924496	0.000325511	0.00306065	0.00757761	0.0351723	0.00113275	0.0026892	0.0143087	0.0427111	0.00848263	0.0083565	0.00708571	0.00194318	0.00227593	0.00469827	0.0150871	0.0302033	0.0392443	1.371211	0.6287892	0.526992	0.731683	0.907134	1.10237	1.36671	1.89756	0.4631768	0.4585649	0.0223229	0.0543611	0.0243266	0.0226243	0.0289796	0.0406098	0.0180835	0.00387826	0.00246031	0.0332396	0.0135663	0.0258036	0.0110949	0.0663509	0.0787565	0.00554768	0.00255222	0.0215865	0.000760049	0.00714644	0.0176933	0.0821253	0.00264491	0.00627913	0.03341	0.0997279	0.0198065	0.019512	0.0165447	0.00453722	0.00531417	0.0109702	0.0352276	0.070523	0.0916332	0.314395	0.685605	0.428276
